iter,ep_reward_mean,ep_reward_min,ep_reward_max,ep_len_mean,n_episodes,battery_failure_rate,n_battery_failures,charge_fraction,image_fraction,loss_total,loss_policy,loss_value,entropy
1,5.482519595628343,-2.7641636174890767,10.993051209108298,77.6923076923077,26,0.038461538461538464,1,0.16943359375,0.83056640625,1.0899771047756075,-0.00807337200967595,2.231815969198942,1.7857510786503554
2,4.712845185481557,-7.56065451802272,8.804563530861207,78.1923076923077,26,0.11538461538461539,3,0.15576171875,0.84423828125,0.9355627024546266,-0.00741803786077071,1.9214209068566561,1.772970936447382
3,4.911261441403527,-8.082324375639608,10.706638576449631,75.81481481481481,27,0.07407407407407407,2,0.1669921875,0.8330078125,0.7844762342050672,-0.006520972831640393,1.6172273809090256,1.7616482805460691
4,6.608183458162223,1.78543856786805,13.46696526547506,83.375,24,0.0,0,0.14306640625,0.85693359375,0.6446165514178575,-0.005559314683341654,1.3350843381136657,1.7366304688155652
5,5.848004463282015,-7.765123659689022,14.222495914140113,78.48,25,0.04,1,0.1484375,0.8515625,0.6064024899154902,-0.011290679532976355,1.269566303305328,1.7089982759207487
6,6.097612895691797,-8.336412804100984,12.712699466194842,81.16,25,0.08,2,0.123046875,0.876953125,0.5874104263260961,-0.010119849781040103,1.228348945081234,1.6644197259098292
7,5.1506845935479895,-8.948391714680177,14.7536031770856,78.65384615384616,26,0.15384615384615385,4,0.1298828125,0.8701171875,0.7573321760166436,-0.009505229254136794,1.5667085597291588,1.6516875565052032
8,6.906980042302976,-7.868664141959236,15.02216602772258,83.33333333333333,24,0.08333333333333333,2,0.123046875,0.876953125,0.6191565008834005,-0.006701115303440019,1.2838798966258764,1.60823326818645
9,7.8106670761298655,-3.9327505237823592,15.43919465109485,86.08695652173913,23,0.043478260869565216,1,0.13916015625,0.86083984375,0.5086463365703822,-0.007534437431604602,1.0637179717421532,1.5678212828934193
10,6.562837646075695,-5.806918853814402,13.195595892814131,84.73913043478261,23,0.17391304347826086,4,0.1318359375,0.8681640625,0.7956420555710793,-0.007869454842875712,1.637340884655714,1.515893103927374
11,8.40035945269508,-1.9254761513100576,18.214566353187028,87.04347826086956,23,0.043478260869565216,1,0.17041015625,0.82958984375,0.6897287998348475,-0.009804292385524604,1.4285374024882913,1.4735609706491233
12,8.66633062874712,-7.796609389470195,14.067665688594378,90.31818181818181,22,0.09090909090909091,2,0.1259765625,0.8740234375,0.5796000321395696,-0.006629901574342512,1.2014092156663536,1.4474673599004746
13,8.279591561153254,-8.086428338946696,18.643678552925856,85.26086956521739,23,0.08695652173913043,2,0.13525390625,0.86474609375,0.6135078356135637,-0.008932814322179183,1.2733498971909285,1.4234299559146166
14,9.5824167576932,-1.7654895848532863,17.688120478832374,92.95454545454545,22,0.045454545454545456,1,0.15625,0.84375,0.5641410177573561,-0.012742871257069055,1.181790533848107,1.4011377736926078
15,8.683437318394178,-7.993172689611708,19.72608938976712,87.1304347826087,23,0.08695652173913043,2,0.17626953125,0.82373046875,0.6228460077662021,-0.010669534097542056,1.2948027111589908,1.3885812390595675
16,9.342114389503525,1.5175975303586138,16.87330731570344,92.9090909090909,22,0.0,0,0.18359375,0.81640625,0.36416119334753605,-0.009499961312394589,0.7742070218548178,1.3442358046770095
17,10.792175570656587,3.6155840457812545,19.08612128119546,93.66666666666667,21,0.0,0,0.16455078125,0.83544921875,0.4352138357702643,-0.008419722161488608,0.9139356452971696,1.3334265246987342
18,10.88008881165403,3.406018114281012,20.003315760372832,95.95238095238095,21,0.0,0,0.15625,0.84375,0.45398677899502216,-0.009583471779478714,0.9527944209054112,1.28269610889256
19,10.347731287586718,-6.933991258221544,18.631657517666273,91.22727272727273,22,0.045454545454545456,1,0.1484375,0.8515625,0.6125421067234129,-0.011031276819994672,1.2723388135433198,1.2596024487167596
20,10.243512616836389,-5.947987390702245,22.015756277896227,91.5909090909091,22,0.09090909090909091,2,0.14404296875,0.85595703125,0.7862557045184075,-0.006229455520224292,1.6098019130527974,1.2415795762091875
21,11.374926649312606,3.438942813523634,19.36914123881886,96.38095238095238,21,0.0,0,0.17041015625,0.82958984375,0.4859652075567283,-0.008797686256002635,1.0136146326549351,1.204442273452878
22,10.407528967871091,-7.126861976190325,19.395591504365303,91.47619047619048,21,0.047619047619047616,1,0.1552734375,0.8447265625,0.6781560563016683,-0.007055452807981056,1.3945752577856183,1.2076117265969515
23,10.23950760571394,-7.788132091950973,22.139589590248853,94.19047619047619,21,0.047619047619047616,1,0.15087890625,0.84912109375,0.6398525198805146,-0.0066020311583997685,1.3173677982762455,1.2229347135871649
24,12.026359596699427,4.294843473666654,23.165496961231874,98.25,20,0.0,0,0.1572265625,0.8427734375,0.5539721782784909,-0.0115584040642716,1.1546612745150924,1.1800054386258125
25,11.848492739899608,-2.093950762974778,28.474927189986715,100.0,20,0.05,1,0.1455078125,0.8544921875,0.7843146953731776,-0.007565598451765254,1.6069484224542976,1.1593917425721885
26,13.267541943873919,-6.07362591863213,32.11349700976814,99.3,20,0.05,1,0.14794921875,0.85205078125,0.8188498757779599,-0.007092882353754248,1.6747890826314689,1.1451782301068305
27,13.952178102632228,3.8485179071326985,27.584965636298747,101.8,20,0.0,0,0.17919921875,0.82080078125,0.7250722595956176,-0.007355186817949289,1.4875591836869717,1.1352145258337258
28,13.229550055927774,3.7796947656986575,24.800982323681644,101.55,20,0.0,0,0.189453125,0.810546875,0.7166757079772651,-0.006595740578632103,1.468531590513885,1.0994348704814911
29,13.460770350988065,-1.3589775396589037,28.41051108853729,101.26315789473684,19,0.05263157894736842,1,0.1806640625,0.8193359375,0.969546934403479,-0.009213634300976992,1.9800667868927122,1.1272823389619588
30,14.58452496269069,3.717105345921982,24.557455634189104,107.05263157894737,19,0.0,0,0.17236328125,0.82763671875,0.7297857902012765,-0.00859867494145874,1.4991146434098481,1.117285555228591
31,15.35650534104611,4.810134450271268,28.817956381109568,107.15789473684211,19,0.0,0,0.16796875,0.83203125,0.7771798436064273,-0.005314250913215801,1.5872585739940406,1.1135192554444076
32,14.330627691870438,5.07107476920305,25.470878940309568,106.47368421052632,19,0.0,0,0.17626953125,0.82373046875,0.7729375466238707,-0.006384590006200596,1.5803872091695665,1.0871467227116227
33,15.530777876973259,4.620401743889679,26.706731538914063,109.11111111111111,18,0.0,0,0.193359375,0.806640625,0.828047376126051,-0.007663228501041885,1.6931668050587176,1.0872799474745989
34,15.40307906704492,3.9711873080356934,27.46470456758027,108.33333333333333,18,0.0,0,0.19921875,0.80078125,0.8802540740929544,-0.006464428009348921,1.795347895845771,1.0955444559454919
35,16.145329490080698,4.879641575905808,23.041390325853463,109.16666666666667,18,0.0,0,0.19384765625,0.80615234375,0.8695358720608055,-0.006614036858081818,1.7733170622959733,1.05086191855371
36,14.434391372488312,-9.215235185367849,24.53811686193456,104.94736842105263,19,0.05263157894736842,1,0.19091796875,0.80908203125,1.0242595217190682,-0.007006767916027457,2.082445489242673,0.995645583793521
37,16.90424966275463,4.164137202709403,28.69704260745954,111.72222222222223,18,0.0,0,0.20068359375,0.79931640625,1.0130942532792688,-0.007879860393586569,2.0619326546788215,0.9992210468277335
38,17.066133562617072,3.963169474156871,28.829448685865678,111.66666666666667,18,0.0,0,0.1904296875,0.8095703125,0.9468571438454092,-0.00902704707114026,1.9317409988492726,0.9986310658976436
39,17.014921190222832,4.788409336519435,28.079445927263876,110.16666666666667,18,0.0,0,0.19970703125,0.80029296875,1.0876088751479984,-0.010814497097453569,2.216626447066665,0.9889853984117508
40,17.293570402155428,3.312431691182831,25.67501335086164,112.27777777777777,18,0.0,0,0.19482421875,0.80517578125,1.03245242908597,-0.007584105874411762,2.1005817003548146,1.0254311317577958
41,15.47805415104247,-9.156198425812553,24.462114209238628,106.89473684210526,19,0.05263157894736842,1,0.16943359375,0.83056640625,1.3775500593706966,-0.007385852714651264,2.7903415516018866,1.0234860222786666
42,16.33293367914716,-8.989653572235762,27.47058251064025,108.05555555555556,18,0.05555555555555555,1,0.18603515625,0.81396484375,1.2549884244799614,-0.0059013713238527995,2.5426375549286604,1.0428985675796867
43,16.96031722344143,-6.459925712494992,29.015902626980186,113.55555555555556,18,0.05555555555555555,1,0.17041015625,0.82958984375,1.3934486391954124,-0.008182301561464555,2.823387347906828,1.0062732802703978
44,16.84178234064635,-0.8773789516306021,27.586849076501665,112.77777777777777,18,0.05555555555555555,1,0.18359375,0.81640625,1.2616338297724723,-0.007914796737895812,2.559844570979476,1.0373659072443844
45,16.52573607119339,4.09356038356848,25.74710606983992,109.5,18,0.0,0,0.19091796875,0.80908203125,1.0926651280373334,-0.01151586352425511,2.2284133598208427,1.002568855136633
46,15.528937303498443,-4.612642151450375,27.060228182653887,112.05555555555556,18,0.05555555555555555,1,0.1865234375,0.8134765625,1.2010878363624216,-0.009843116621777882,2.441843240335584,0.9990668416023254
47,17.51605489587914,7.428463208460687,24.875535631908296,116.70588235294117,17,0.0,0,0.15869140625,0.84130859375,1.145012206211686,-0.006947620540449862,2.3236884627491237,0.9884398641064763
48,16.541225778836356,-3.7095737729957365,26.774643914750076,116.52941176470588,17,0.058823529411764705,1,0.14990234375,0.85009765625,1.2421033079735935,-0.01099265827506315,2.5260673362761734,0.9937698155641556
49,17.29468777224501,6.5441010530940185,25.48453158763696,117.58823529411765,17,0.0,0,0.16748046875,0.83251953125,1.1002891408279538,-0.006966920744162053,2.234516733512282,1.0002307942137123
50,17.079130037406205,8.65294790558503,26.044097441329743,116.3529411764706,17,0.0,0,0.166015625,0.833984375,1.1308399438858032,-0.005546877431333997,2.292750355601311,0.9988358151167631
51,16.73593449963694,7.122089727669998,28.12080979083326,115.82352941176471,17,0.0,0,0.15966796875,0.84033203125,1.0767950288020074,-0.008018489713140297,2.1895291775465013,0.9951068978756666
52,15.44419818148585,-1.8905914238934756,28.971614930078488,112.16666666666667,18,0.05555555555555555,1,0.1787109375,0.8212890625,1.2266926070675255,-0.006107544041879009,2.484893200173974,0.9646446581929922
53,16.567103797197387,7.086380303496563,28.42341800716144,111.11111111111111,18,0.0,0,0.173828125,0.826171875,1.280425203591585,-0.008829054833040573,2.598169733956456,0.9830609736964107
54,16.772228948708616,10.400294367240466,26.021802548713623,112.88888888888889,18,0.0,0,0.169921875,0.830078125,1.1639764479361474,-0.008261360826145392,2.3634860444813968,0.9505210101604462
55,16.43568826104948,8.493267680271495,23.927899866401127,113.41176470588235,17,0.0,0,0.1640625,0.8359375,1.1322491044178604,-0.006432062850217335,2.2962674904614686,0.9452578293159604
56,16.45964174135112,7.4448368146929935,23.916320975845604,115.41176470588235,17,0.0,0,0.181640625,0.818359375,1.0940367627888918,-0.007069380389293656,2.2217115230858324,0.9749620942398906
57,15.949985776333099,-2.706803094049362,29.085334466534807,110.27777777777777,18,0.1111111111111111,2,0.18505859375,0.81494140625,1.4506528321653605,-0.00642015257908497,2.933448539674282,0.9651285339146852
58,16.247598458489577,4.15420216165949,27.58228108853496,111.66666666666667,18,0.05555555555555555,1,0.18017578125,0.81982421875,1.4462797246873378,-0.00841585211455822,2.929035027697682,0.9821933412924408
59,16.084576682167675,4.014416422335178,24.957509588102887,110.11111111111111,18,0.05555555555555555,1,0.1669921875,0.8330078125,1.2838474613614381,-0.0037823739927262067,2.5953020516783,1.002119361422956
60,13.966191411209552,-5.623852385658732,23.882676624134696,108.22222222222223,18,0.05555555555555555,1,0.16162109375,0.83837890625,1.4545012495480478,-0.007155790764954872,2.942649656906724,0.9667793329805136
61,15.858248784935402,4.389608917227743,27.610710194866673,110.77777777777777,18,0.0,0,0.17236328125,0.82763671875,1.2128852885216475,-0.008483758447982836,2.462266514822841,0.976421033218503
62,16.63671058273733,4.389608917227743,28.626417092514295,112.23529411764706,17,0.0,0,0.1787109375,0.8212890625,1.2098053848370909,-0.008041686253272928,2.45558592826128,0.9945893010124565
63,16.745170666608992,-5.624691419541597,28.444558189269713,112.05555555555556,18,0.05555555555555555,1,0.125,0.875,1.4410550048574806,-0.009613653275300749,2.9222645360976456,1.046361057087779
64,18.160380486835294,4.389608917227742,32.322947105571735,111.05555555555556,18,0.0,0,0.11962890625,0.88037109375,1.320008455682546,-0.00578626280039316,2.6724358964711428,1.0423229044303297
65,16.850822675689972,-2.326026699614519,32.17839052639998,107.47368421052632,19,0.05263157894736842,1,0.10693359375,0.89306640625,1.6204510919749737,-0.00887558307731524,3.280027207732201,1.0686927393078804
66,14.935845246796976,-5.976356808191253,31.79991605248069,101.05,20,0.1,2,0.12841796875,0.87158203125,1.5490107353776694,-0.006377871916629374,3.13190340064466,1.05630947612226
67,16.24816771671242,4.3609944032509125,30.49201447502818,105.21052631578948,19,0.0,0,0.1376953125,0.8623046875,1.3380414890125394,-0.006781114856130444,2.710667995363474,1.0511391915380954
68,15.435785035671957,-5.610391082772259,30.2791591225929,105.73684210526316,19,0.10526315789473684,2,0.09912109375,0.90087890625,1.5494406389072537,-0.006787215522490442,3.132974725216627,1.0259504655376077
69,17.3350693811218,4.048047424904215,33.01705684695868,110.61111111111111,18,0.05555555555555555,1,0.1376953125,0.8623046875,1.2250177428126334,-0.010940801246033516,2.4927976217120884,1.0440269472077488
70,17.437856365534614,4.399339480566619,33.43680047068576,110.11111111111111,18,0.05555555555555555,1,0.1103515625,0.8896484375,1.1943253367207944,-0.006271922148880549,2.4225182984024287,1.0661889903247357
71,16.146159805965933,-9.270945482412799,35.17278241176255,106.83333333333333,18,0.05555555555555555,1,0.09716796875,0.90283203125,1.6952815501019358,-0.007118604236165993,3.4262343030422926,1.0716995138674974
72,16.730908957976073,4.019432910927386,34.54022465313819,113.82352941176471,17,0.058823529411764705,1,0.09765625,0.90234375,1.5324112808331847,-0.009753022756194695,3.1061647292226553,1.091806055046618
73,17.200508286883384,4.389608917227741,32.71629456687821,112.72222222222223,18,0.0,0,0.1025390625,0.8974609375,1.3088598072528839,-0.0075898672876064666,2.6541975110769274,1.0649080960080028
74,17.439025819825034,4.376147614341269,33.92985962165711,112.77777777777777,18,0.0,0,0.09912109375,0.90087890625,1.2183702962473035,-0.00833003820880549,2.4744956929236652,1.054751244932413
75,12.34758090037048,-8.777538606615717,30.794000063543027,98.65,20,0.25,5,0.09716796875,0.90283203125,2.5114377791062,-0.005700015148613602,5.0557198617607355,1.072214632295072
76,15.817395510172892,-6.45854461076031,33.24525874108423,105.6842105263158,19,0.10526315789473684,2,0.09814453125,0.90185546875,1.8402273053303362,-0.010693295132659842,3.7235206123441458,1.0839702259749173
77,17.96949322201672,5.146210684381548,34.100065314249775,114.76470588235294,17,0.0,0,0.091796875,0.908203125,1.0861407459247858,-0.00793392501946073,2.209273328445852,1.0561992594972254
78,16.344212053883886,-6.655823648345799,35.498956021304785,106.27777777777777,18,0.16666666666666666,3,0.0810546875,0.9189453125,1.9845064791850746,-0.006385890860110521,4.003001821786166,1.0608539216220378
79,19.090264242024794,-4.891943522003648,33.5087820133462,117.0,17,0.058823529411764705,1,0.0869140625,0.9130859375,1.2343163051642478,-0.005758149535540724,2.5015561431646347,1.0703613020479679
80,18.24136739019477,5.493512707373238,31.03278509744323,116.4375,16,0.0,0,0.11572265625,0.88427734375,1.1254462243057788,-0.005695281139924191,2.283533915691078,1.0625458039343356
81,11.780096654046767,-10.0,35.26498522006642,96.0,21,0.2857142857142857,6,0.11865234375,0.88134765625,2.5215129625052213,-0.008133639628067613,5.080499408021569,1.0603100327774881
82,18.077769836138117,5.934671557480381,28.357600891809412,119.05882352941177,17,0.0,0,0.1318359375,0.8681640625,1.0121638328768312,-0.0073973882870632226,2.0595290631055834,1.0203309839591383
83,18.425489375668523,-4.095622029623619,31.65046002907018,118.94117647058823,17,0.058823529411764705,1,0.11669921875,0.88330078125,1.088512477837503,-0.009435010454035364,2.2158160015940664,0.9960512613877655
84,19.660253179836104,11.574468704648359,29.632093870387042,123.125,16,0.0,0,0.11865234375,0.88134765625,0.9577977032400667,-0.007047105033416301,1.9501898476853967,1.0250114193186164
85,16.698644806083855,1.8639359422714268,28.09108877609552,116.11764705882354,17,0.058823529411764705,1,0.1259765625,0.8740234375,1.1962730592116713,-0.010171750295558012,2.432948450744152,1.0029412796720862
86,17.1878024851176,-4.917159045832256,26.367207977996944,114.58823529411765,17,0.058823529411764705,1,0.12890625,0.87109375,1.3114488707855343,-0.006564669869840145,2.655849914252758,0.9911415925249457
87,18.232497578566747,6.282714711326823,27.96769786829637,118.41176470588235,17,0.0,0,0.1337890625,0.8662109375,0.9848810708150267,-0.007298342740978114,2.004381371848285,1.001127670891583
88,16.843358702936342,-6.684554941759735,31.118331721941985,112.0,18,0.05555555555555555,1,0.130859375,0.869140625,1.3650575254112483,-0.007543830807844642,2.7651819813996554,0.9989637840539217
89,17.608656091167152,5.287175467293509,29.776318937964152,115.88235294117646,17,0.0,0,0.1357421875,0.8642578125,0.9970465071965009,-0.008176432002801447,2.030671590194106,1.0112855106592178
90,14.579830216077545,-8.185675332987513,27.19267016745148,105.6842105263158,19,0.15789473684210525,3,0.14599609375,0.85400390625,1.8517583570443095,-0.005220377800287679,3.7340392258018253,1.0040877912193538
91,15.42563933680406,-0.7089581563937113,26.682402482802193,109.38888888888889,18,0.05555555555555555,1,0.1513671875,0.8486328125,1.2873247161973267,-0.008430020509695168,2.6121137544512747,1.0302141420543194
92,15.320336889933564,1.8834614222545873,29.163814356744485,110.66666666666667,18,0.1111111111111111,2,0.12744140625,0.87255859375,1.510108052380383,-0.01081093328539282,3.062542130425572,1.0352075066417457
93,17.489150809530145,5.303284412614966,25.64819226454089,117.11764705882354,17,0.0,0,0.140625,0.859375,0.9862195902504027,-0.010005281685153022,2.012941793166101,1.0246024318039417
94,16.538797979283387,-9.65785260036786,26.304248724122957,115.58823529411765,17,0.058823529411764705,1,0.13818359375,0.86181640625,1.2216407185420395,-0.00954208840848878,2.4830582534894345,1.034632114507258
95,18.259108947219822,-8.27407792367821,30.371146681588566,117.88235294117646,17,0.058823529411764705,1,0.1220703125,0.8779296875,1.410497898235917,-0.011532944985083305,2.8643396463245154,1.0138977548107504
96,17.50770739812572,6.183379466101915,26.62462131543181,119.88235294117646,17,0.0,0,0.12060546875,0.87939453125,1.0736062219832092,-0.005358543014153838,2.1788305822759866,1.0450525598600506
97,16.274409962818147,0.5075325452414052,27.169103980988087,109.05555555555556,18,0.05555555555555555,1,0.14453125,0.85546875,1.3929752426221966,-0.00751839872536948,2.822772997803986,1.0892861928790807
98,16.257170620941565,4.093337765209201,27.196880610666053,105.73684210526316,19,0.05263157894736842,1,0.14697265625,0.85302734375,1.525065034814179,-0.00632292555674212,3.0843784481287004,1.080126141011715
99,15.034176011920682,-4.635202246838229,29.252022691475943,101.7,20,0.05,1,0.1455078125,0.8544921875,1.6536203959956766,-0.009055958056706004,3.3471198808401823,1.0883589459583163
100,13.538872768467808,-0.0973064993722037,27.05874047282018,101.8,20,0.05,1,0.1708984375,0.8291015625,1.4060474991798402,-0.007185055580339395,2.8479542922228576,1.0744588773697614
101,13.675015031461061,-4.681125345601437,28.608681215000754,99.8,20,0.05,1,0.1767578125,0.8232421875,1.5880430271849035,-0.008566813204379287,3.2146874222904445,1.0733869437128305
102,14.315305435694313,-1.3454468306536658,29.949191186624613,103.47368421052632,19,0.05263157894736842,1,0.154296875,0.845703125,1.4476049790158867,-0.008042582886992023,2.9319070257246493,1.030595305748284
103,17.39926426945179,7.133591018315453,30.014191843041846,108.66666666666667,18,0.0,0,0.15087890625,0.84912109375,1.249331734701991,-0.009708728731493466,2.5387237176299093,1.0321392564103007
104,15.972858401185984,5.8783587180306895,30.150456720234033,109.38888888888889,18,0.0,0,0.15771484375,0.84228515625,1.1854147829115391,-0.006925138224323746,2.4047165978699923,1.0018377006053925
105,14.664334427535724,-5.574818572028797,30.223232116895083,102.1,20,0.1,2,0.15771484375,0.84228515625,1.6895779260899872,-0.005972508082049899,3.411269000917673,1.008406699821353
106,14.119115953863396,-7.381413916887787,28.068603348255,101.55,20,0.1,2,0.1748046875,0.8251953125,1.6231780236586928,-0.007869350104010664,3.2821120768785477,1.0008664397522806
107,14.62317803140069,-6.229127852922524,27.709710391512772,103.0,19,0.10526315789473684,2,0.14208984375,0.85791015625,1.7533819738775491,-0.00918408076177002,3.545170845836401,1.0019370060414077
108,15.34591393672653,-7.119974587079062,30.197295414561832,103.78947368421052,19,0.10526315789473684,2,0.1396484375,0.8603515625,1.724068011716008,-0.005222892164601945,3.478800628334284,1.0109412007033824
109,15.274883500489441,-7.734606717413062,30.12810425093074,101.5,20,0.1,2,0.14599609375,0.85400390625,1.835880359262228,-0.00936418900382705,3.710197128728032,0.9854020150378346
110,15.326760162685735,-4.726329292023148,29.91466598050492,104.52631578947368,19,0.05263157894736842,1,0.1513671875,0.8486328125,1.4707946948707105,-0.0073415914084762335,2.976877971366048,1.030269725061953
111,14.911024931567383,-6.859242599122586,26.86860389839637,103.0,19,0.05263157894736842,1,0.1357421875,0.8642578125,1.468976944964379,-0.006049762360635214,2.970394880697131,1.0170731429010629
112,14.902462838594346,-6.619835643634525,28.41602604616031,100.45,20,0.05,1,0.1474609375,0.8525390625,1.4698032126761973,-0.008276732321246528,2.9764652386307717,1.0152672233060003
113,15.32070386733963,-6.810167924117877,28.724309212444666,101.57894736842105,19,0.05263157894736842,1,0.12890625,0.87109375,1.4499947914853692,-0.00799552064272575,2.9365599740296604,1.0289670990779995
114,14.104843327493125,-8.232988414492596,26.772660509228096,101.1,20,0.1,2,0.13037109375,0.86962890625,1.7055865870788693,-0.012844838873570552,3.456974247843027,1.0055696278810502
115,14.783752496256476,-5.769335313275358,27.805691425335763,103.94736842105263,19,0.10526315789473684,2,0.15234375,0.84765625,1.6712785014882683,-0.007297894150542561,3.3772827077656986,1.0064957927912475
116,15.386981837919217,-7.276042543069887,31.248210359598016,105.6842105263158,19,0.05263157894736842,1,0.1416015625,0.8583984375,1.4769388388842344,-0.00799969059007708,2.9896594285964966,0.9891185835003853
117,15.362312984264323,-7.949279525813915,30.973145148469314,107.3157894736842,19,0.05263157894736842,1,0.1474609375,0.8525390625,1.4539133089594543,-0.006834194544353522,2.9411572612822057,0.983113301731646
118,15.497747459289506,-6.267586919904266,28.26858441580043,105.6842105263158,19,0.10526315789473684,2,0.15380859375,0.84619140625,1.6978198451921345,-0.006850938685238362,3.4291562493890524,0.9907337324693799
119,15.70460465087206,-6.393798904783877,28.202508628076686,104.89473684210526,19,0.10526315789473684,2,0.15576171875,0.84423828125,1.7726752495393157,-0.009058545596781186,3.582729721069336,0.9631063178181648
120,16.055340855717162,-6.63551066451585,31.08252557860904,106.52631578947368,19,0.10526315789473684,2,0.15771484375,0.84228515625,1.7405420169234276,-0.007633646897738799,3.5154133960604668,0.953103787265718
121,15.783534680593382,-7.032731847135803,30.129537872661643,105.78947368421052,19,0.10526315789473684,2,0.15185546875,0.84814453125,1.899533311650157,-0.009044239870854653,3.836032881215215,0.943889306485653
122,16.853327103087814,4.482376443157856,32.49677059261448,112.61111111111111,18,0.05555555555555555,1,0.14892578125,0.85107421875,1.6261934509500862,-0.007982730402727612,3.2876432582736017,0.9645449044182897
